provincia,canton,pobtot,otra,blanca,indígena,mestiza,montubia,mulata,afroec,rural,escolaridad,analf,NBI,agua,elec,basura,pea,ocupada,publico,provincia_elec,canton_elec,cargo,gana,partido_num,partido
BOLÍVAR,SAN MIGUEL,27244,0,2.71986492438702,5.24886213478197,90.9154309205697,0.282631038026721,0.1835266480693,0.598296872705917,74.6329467038614,8.0118186874,9.2895027044,74.835805476,35.268847007,92.655210643,42.391906874,10065,9775,2083,Bolívar,San Miguel,Alcaldía,Stalin Carrasco,21-100,Movimiento CREO - SIARI
CAÑAR,AZOGUES,70064,0.139872116921672,4.62434345741037,1.68417446905686,91.4692281342772,0.393925553779402,0.361098424297785,1.32735784425668,51.68988353505366,8.3345237431,8.1930966712,54.824783054,59.110861002,97.377602701,73.624085537,28689,27585,4878,Cañar,Azogues,Alcaldía,Romel Sarmiento Castro,6,Partido Social Cristiano
CAÑAR,BIBLIÁN,20817,0.139309218427247,2.11846087332469,5.20247874333477,91.4252774174953,0.244992073785848,0.12970168612192,0.739779987510208,73.61291252341836,6.1567294282,15.158806545,71.080610864,45.837651123,97.92746114,46.649395509,8125,7853,675,Cañar,Biblián,Alcaldía,Guillermo Espinoza Sanchez,20,Democracia Si
CAÑAR,CAÑAR,59323,0.158454562311414,2.2672487905197,39.0287072467677,57.532491613708,0.323651871955228,0.300052256291826,0.389393658446134,77.39999662862633,6.00592899,17.435605669,75.705339822,41.010889665,93.863434011,34.874323676,22789,22294,2421,Cañar,Cañar,Alcaldía,Segundo Yugsi Tenelema,18,Pachakutik
CAÑAR,DELEG,6100,0,3.95081967213115,2.32786885245902,92.6065573770492,0.245901639344262,0.639344262295082,0.213114754098361,90.52459016393442,5.4105830475,17.821557971,74.777154176,49.354375897,94.50023912,42.228598757,2456,2390,117,Cañar,Déleg,Alcaldía,Geovanni Chuya Jara,35,Alianza PAIS
CAÑAR,EL TAMBO,9475,0,2.99736147757256,45.2770448548813,51.0184696569921,0.32717678100263903,0,0.274406332453826,50.67018469656992,6.5050804403,14.433327866,68.48748409,46.624203822,95.541401274,58.046709130000004,3378,3270,362,Cañar,El Tambo,Alcaldía,Alex Arce,20-17-35,Democracia Si - Partido Socialista Ecuatoriano - Alianza PAIS
CAÑAR,LA TRONCAL,54389,0.319917630403207,7.32684917906194,0.948721248781923,80.5199580797588,3.37016676166137,1.4212432661016,6.09314383423119,35.17255327363989,7.7195442594,7.6557713386,70.705762649,49.907042463,96.177586079,88.39146278,20766,19988,2502,Cañar,La Troncal,Alcaldía,Rómulo Alcívar,21,Movimiento CREO
CAÑAR,SUSCAL,5016,0,1.31578947368421,76.7344497607656,21.7304625199362,0,0,0.139553429027113,74.76076555023924,4.0679456435,33.445326817,84.394582575,29.47845805,90.551776266,28.647014361,1930,1886,110,Cañar,Suscal,Alcaldía,Manuel Pomaquiza,18,Pachakutik
CARCHI,BOLÍVAR,14347,0,2.16073046629958,0.71792012267373,78.9084826096048,0.160312260402872,1.2406774935526599,16.7979368509096,79.1036453613996,6.5744419917,7.6277187658,78.52807813,38.091679123,97.807673144,62.929745889,5650,5478,378,Carchi,Bolívar,Alcaldía,Livardo Benalcázar,63-6,Movimiento Social Conservador del Carchi - Partido Social Cristiano
CARCHI,ESPEJO,13364,0,2.14756061059563,0.987728225082311,95.0838072433403,0.366656689613888,0.538760850044897,0.84555522298713,66.34989524094583,7.9135667396,6.8501920615,63.724013257,56.013270666,98.424108377,75.725739563,4969,4795,762,Carchi,Espejo (El Ángel),Alcaldía,Arnaldo Cuaces,21,Movimiento CREO
CARCHI,MIRA,12180,0,2.24137931034483,2.66009852216749,62.7257799671593,0.344827586206897,3.36617405582923,28.6124794745484,74.58128078817734,6.9205033763,10.078795719,74.695121951,38.115631692,96.298562251,55.79687978,4876,4731,540,Carchi,Mira,Alcaldía,Johnny Garrido,12,Izquierda Democrática
CARCHI,MONTÚFAR,30511,0.206482907803743,2.52695749074104,1.23234243387631,93.5039821703648,0.314640621415227,1.15695978499558,1.05863459080332,52.51876372455836,7.6139318126,5.8092255924,63.034188034,54.417316889,98.917694437,62.811477473,12542,12244,1605,Carchi,Montúfar (San Gabriel),Alcaldía,Andrés Ponce,12,Izquierda Democrática
CARCHI,SAN PEDRO DE HUACA,7624,0.131164742917104,3.17418677859391,1.3903462749213,93.3761804826863,0.170514165792235,0.852570828961175,0.905036726128017,49.38352570828961,7.0755667506,5.7078482914,64.119820533,50.950179764,98.356445814,82.742681048,3089,2980,278,Carchi,San Pedro de Huaca,Alcaldía,Armando Pailacho,66,Lidera
CARCHI,TULCÁN,86498,0.160697357164328,3.2694397558325,5.32729080441166,87.4205183934889,0.256653333025041,1.2046521306851,2.36074822539249,38.081805359661494,8.6413848488,5.4711246201,47.315128422,70.235671959,96.580268693,81.942371195,37380,35933,5223,Carchi,Tulcán,Alcaldía,Cristian Benavides,104,Somos
CHIMBORAZO,ALAUSÍ,44089,0,1.54687110163533,58.9648211572048,38.6876545169997,0.138356506157999,0.217741386740457,0.371974869014947,85.64267731180112,5.0373443983,24.959469418,87.125515346,26.021045122,85.785625111,23.79168896,17158,16699,880,Chimborazo,Alausí,Alcaldía,Rodrigo Rea,21-3-69,Movimiento CREO - Partido Sociedad Patriotica - Merecemos Mas
CHIMBORAZO,CHAMBO,11885,0,2.00252419015566,9.31426167437947,86.6975178796803,0.328144720235591,0.277660917122423,1.3378207824989499,62.48212031973075,7.1337726524,11.698757007,69.977081742,40.248284874,95.393662202,81.149950996,5558,5472,340,Chimborazo,Chambo,Alcaldía,Marco Antonio Guaraca,33,Juntos Podemos
CHIMBORAZO,CHUNCHI,12686,0,3.44474223553524,4.61138262651742,89.4765883651269,0.252246571023175,0.386252561879237,1.73419517578433,70.17184297650954,5.3860238023,21.73053152,75.09563277,40.710629329,93.917494731,48.148148148,4831,4654,375,Chimborazo,Chunchi,Alcaldía,Walter Narváez,100,MINGA
CHIMBORAZO,COLTA,44971,0,0.240154766405017,87.3807564875142,12.2234328789664,0.042249449645327,0,0,94.85668541949256,4.9932242485,26.705689829,93.269102101,15.874339728,84.806783431,27.189324437,22005,21685,1089,Chimborazo,Colta (Cajabamba),Alcaldía,Simón Bolívar Gualán,100,MINGA
CHIMBORAZO,CUMANDÁ,12922,0.092864881597276,3.2967032967033,4.46525305680235,86.3411236650673,1.61739668781922,0.828045194242377,3.3586132177681502,33.245627611824794,7.9017307128,8.7744396757,68.969545915,46.555750146,94.541739638,74.138937536,4943,4674,388,Chimborazo,Cumandá,Alcaldía,Eliana Medina,19,Unión Ecuatoriana
CHIMBORAZO,GUAMOTE,45153,0,0.292339379443226,94.4876309436804,5.04506898766416,0,0,0,94.13549487298741,5.3049652059,20.136670876,95.523083064,13.594260806,80.684707592,12.522702506,19277,18997,536,Chimborazo,Guamote,Alcaldía,Delfín Quishpe,18,Pachakutik
CHIMBORAZO,GUANO,42851,0,1.2625142937154301,13.2295629040162,84.3994305850505,0.296375813866654,0.140020069543301,0.602086299036195,81.89540500805116,6.9002040273,10.779981502,80.972049471,30.857694671,93.020805899,26.415591256,18100,17646,1150,Chimborazo,Guano,Alcaldía,Raúl Cabrera,21-3-69,Movimiento CREO - Partido Sociedad Patriotica - Merecemos Mas
CHIMBORAZO,PALLATANGA,11544,0.077962577962578,2.72869022869023,30.8125433125433,65.2633402633403,0.233887733887734,0.268537768537769,0.615038115038115,66.96985446985447,6.2079274437,15.889370933,84.920910829,24.722502523,90.043726875,43.155062227,4598,4478,257,Chimborazo,Pallatanga,Alcaldía,Enrique Granizo,20,Democracia Si
CHIMBORAZO,PENIPE,6739,0,1.72132363852204,0.549042884700994,95.9934708413711,0.385813918979077,0.400652915862888,0.920017806796261,84.21130731562546,7.0209125475,9.7171717172,73.72650091,39.209147213,94.187708433,37.398761315,2979,2918,189,Chimborazo,Penipe,Alcaldía,Lourdes Mancero,62,Cambio
CHIMBORAZO,RIOBAMBA,225741,0.10454458871007,3.09203910676395,24.2410550143749,70.9073672926052,0.282624777953495,0.315405708311738,1.05696351128063,35.180583057574836,9.8170968912,8.3040225899,46.457196953,63.37599734,96.417885638,68.957779255,100585,96610,18118,Chimborazo,Riobamba,Alcaldía,Napoleón Cadena,4-6-61-66,Ecuatoriano Unido - Partido Social Cristiano - Renovación - Amauta Yuyay
COTOPAXI,LA MANÁ,42216,0.319783968163729,3.86820162971385,1.7671025203714201,81.5662308129619,6.54728065188554,1.18912260754216,4.74227780936138,43.68249005116544,7.493981397,9.9519907591,72.372529856,46.890039045,94.143285208,75.755924816,16865,16179,992,Cotopaxi,La Maná,Alcaldía,Hipotilo Carrera Benites,21-19-33,Movimiento CREO - Union Ecuatoriana - Juntos Podemos
COTOPAXI,LATACUNGA,170489,0.138425352955323,2.72392940306999,8.53368839045334,86.4178920634176,0.675703417815812,0.355448152080193,1.15491322020776,62.553595833162255,8.7286894923,9.2187327637,64.653826442,47.566470852,95.767570246,61.438648642,73897,71626,9573,Cotopaxi,Latacunga,Alcaldía,Byron Cardenas,18-20,Pachakutik - Democracia Si
COTOPAXI,PANGUA,21965,0,2.80901434099704,9.99317095379012,76.8040063737765,8.82312770316412,0.359663100386979,1.13817436831323,92.49260186660597,6.1968143537,14.946038056999999,90.043448434,16.845357078,81.173905143,17.644920952,9145,9036,518,Cotopaxi,Pangua (El Corazón),Alcaldía,Saul Mejía,2-18,Unidad Popular - Pachakutik
COTOPAXI,PUJILÍ,69055,0.082542900586489,1.00644413873,51.7790167257983,46.121207732966496,0.456158134820071,0.130330895662877,0.424299471435812,85.42610962276447,5.6394198267,24.297513035,87.726276366,20.001203442,85.011131837,21.78229737,27681,26995,2493,Cotopaxi,Pujilí,Alcaldía,Luis Ughsa,23,Movimiento SUMA
COTOPAXI,SALCEDO,58216,0,1.9616600247354699,27.9132884430397,68.6495121616051,0.367596537034492,0.279991754844029,0.779854335577848,78.54885254912739,7.2269788918,11.553608349,75.350314075,35.822461155,93.896282698,47.741427916,25574,24912,1723,Cotopaxi,Salcedo,Alcaldía,Willian Naranjo,104,Visión Salcedense
COTOPAXI,SAQUISILÍ,25320,0,0.699052132701422,47.3696682464455,50.6793048973144,0.288309636650869,0.268562401263823,0.655608214849921,71.54423380726699,6.3588417787000004,18.522896964,84.329391291,28.718300206,90.095956134,35.349554489,10605,10349,755,Cotopaxi,Saquisilí,Alcaldía,Javier Velasquez,23,Movimiento SUMA
COTOPAXI,SIGCHOS,21944,0,2.00966095515859,40.7719650018228,52.6658767772512,3.69121399927087,0.442034269048487,0.337222019686475,91.12741523878964,5.1539233394,24.616785552,93.735721466,15.918288688,82.963962228,16.400077086,9327,9175,366,Cotopaxi,Sigchos,Alcaldía,Hugo Arguello,23,Movimiento SUMA
EL ORO,ARENILLAS,26844,0.193711816420802,5.38667858739383,0.514081358962897,84.4322753687975,4.72731336611533,0.860527492177023,3.88541201013262,35.3822083147072,8.586506159,4.999731774,71.839737725,43.70223606,95.683555052,75.304273988,11084,10567,1617,El Oro,Arenillas,Alcaldía,Edwin Rengel Jaramillo,21,Movimiento CREO
EL ORO,ATAHUALPA,5833,0,6.00034287673581,0.068575347162695,85.3420195439739,7.23469912566432,0.240013715069433,1.02863020744043,72.67272415566603,7.5481890731,4.3659043659,59.288059444,61.901802362,98.75699192,82.535736482,2209,2134,258,El Oro,Atahualpa (Paccha),Alcaldía,Bismark Ruilova Reyes,70-101,MAR - Renace Atahualpa
EL ORO,BALSAS,6861,0,6.22358256813876,0,86.2410727299227,4.70776854685906,0.524704853519895,2.22999562745955,41.23305640577175,8.5168161435,5.0118816159,69.591328548,51.845637584,98.434004474,73.881431767,2685,2571,240,El Oro,Balsas,Alcaldía,Yuber Añazco,88,Somos Igualdad Impulso e Integración
EL ORO,CHILLA,2484,0,2.85829307568438,0,89.0096618357488,7.2463768115941996,0.563607085346216,0.241545893719807,58.73590982286635,6.9274755927000005,10.723039216,83.958081419,29.160935351,90.921595598,35.900962860999996,967,955,116,El Oro,Chilla,Alcaldía,Richard Cartuche Malla,17-70,Partido Socialista Ecuatoriano - MAR
EL ORO,EL GUABO,50009,0.219960407126717,5.9909216341058595,0.695874742546342,82.2791897458458,3.95528804815133,1.85366634005879,5.00509908216521,55.663980483512965,7.768384306,5.7597710402,74.259363901,41.261247522,96.934573738,88.073814244,20463,19769,961,El Oro,El Guabo,Alcaldía,Hitler Alvarez Bejarano,70,MAR
EL ORO,HUAQUILLAS,48285,0.246453349901626,6.99803251527389,0.463912188050119,82.2677850264057,3.5518276897587198,1.35031583307445,5.12167339753547,1.1991301646474062,8.6210711016,4.1775619475,73.872875865,39.230286879,94.622981659,90.437372629,20075,18925,1447,El Oro,Huaquillas,Alcaldía,Alberto Astudillo Castro,111,"Ahora, Honra, Orden, Respeto y Amor"
EL ORO,LAS LAJAS,4794,0.271172298706717,4.73508552357113,0.104297037964122,87.9849812265332,3.04547350855236,0.584063412599082,3.27492699207343,0.07542761785565291,7.3900156006,5.7996485062000005,71.747368421,46.765393609,95.089633671,58.222915043,1786,1722,198,El Oro,Las Lajas (La Victoria),Alcaldía,Enrique González,88-21,Somos Igualdad Impulso e Integración - Movimiento CREO
EL ORO,MACHALA,245972,0.369960808547314,9.24780056266567,1.06434878766689,78.5512172117152,1.4639877709658,3.30159530353048,6.00108955490869,5.981168588294603,10.242166297,3.1176440119,56.942294435,58.622194514,98.298004988,91.793952618,108577,102611,12376,El Oro,Machala,Alcaldía,Dario Macas,2-8,Unidad Popular - Avanza
EL ORO,MARCABELÍ,5450,0.073394495412844,5.59633027522936,0.110091743119266,85.6146788990826,5.19266055045872,0.403669724770642,3.00917431192661,32.440366972477065,7.8280479211,5.9660645868,52.908381342,73.09352518,98.705035971,83.309352518,2079,2002,227,El Oro,Marcabelí,Alcaldía,Efren Pangay,1,Centro Democrático
EL ORO,PASAJE,72806,0.222509133862594,8.05977529324506,0.315908029558003,85.4572425349559,1.1400159327527999,1.24440293382414,3.5601461418015,27.652940691701232,8.976135217,4.5404013808,59.038154146,57.376965228,97.690377426,83.233471603,30385,28998,3110,El Oro,Pasaje,Alcaldía,Cesar Encalada Erraez,88-21,Somos Igualdad Impulso e Integración - Movimiento CREO
EL ORO,PIÑAS,25988,0,6.59535170078498,0.119285824226566,86.6284438971833,4.34431275973526,0.350161613052178,1.88163767892874,40.291673079883026,8.7491652755,3.4843391495000002,56.107283845,66.373902133,98.104001115,82.852363028,10547,10234,1181,El Oro,Piñas,Alcaldía,Jaime Granda Romero,104,Progreso para Piñas
EL ORO,PORTOVELO,12200,0.221311475409836,7.63934426229508,0.131147540983607,69.6639344262295,18.016393442623,1.55737704918033,2.77049180327869,35.75409836065574,8.5504561003,4.5885172925,59.459905855,62.140992167,98.201334494,76.356251813,5150,4943,515,El Oro,Portovelo,Alcaldía,Paulina Lopez,88,Somos Igualdad Impulso e Integración
EL ORO,SANTA ROSA,69036,0.272321687235645,6.60090387623848,0.579407845182224,83.6302798539892,1.7338779767078,1.8178921142592301,5.36531664638739,29.125383857697436,9.0330842538,4.3245248794,56.567731334,64.563502856,96.578732662,81.087843351,28781,27409,3754,El Oro,Santa Rosa,Alcaldía,Larry Vite Cevallos,88,Somos Igualdad Impulso e Integración
EL ORO,ZARUMA,24097,0.16184587293024,7.39511142465867,0.16184587293024,83.5747188446695,6.58588206000747,0.522886666390007,1.5977092584139099,59.841474042411924,8.1552490421,6.8871797837,62.80092108,51.449385339,96.873577174,68.113522538,9827,9566,1059,El Oro,Zaruma,Alcaldía,Jhansy Lopez Jumbo,8,Avanza
ESMERALDAS,ATACAMES,41526,0.42142272311323,7.89866589606512,0.419014593266869,54.9487068342725,2.09025670664162,13.6781775273323,20.5437557193084,62.76308818571498,8.0630337536,9.1094049904,79.818544464,41.077178261,90.418577422,82.57390965,15453,14019,1397,Esmeraldas,Atacames,Alcaldía,Fredy Saldarriaga Corral,2-17,Unidad Popular - Partido Socialista Ecuatoriano
ESMERALDAS,ELOY ALFARO,39739,0.150985178288331,3.40471577040187,16.8096831827676,14.5801353833765,0.991469337426709,4.75854953572058,59.3044616120184,86.65794307858778,6.6171959908,17.168080912,94.495691071,16.364046464,82.654787414,36.122702154,14513,13513,1385,Esmeraldas,Eloy Alfaro (Valdéz - Limones),Alcaldía,David Rosero Castillo,20,Democracia Si
ESMERALDAS,ESMERALDAS,189504,0.3282252617359,4.8927727119216495,0.704470618034448,37.4419537318473,1.1144883485309,13.4841480918609,42.0339412360689,18.716755319148938,10.458511174,5.3430136856,57.01921894,63.090797986,94.550856565,90.42290916,74701,66009,15429,Esmeraldas,Esmeraldas,Alcaldía,Lucía Sosa,2,Unidad Popular
ESMERALDAS,MUISNE,28474,0.435485003863173,3.9755566481702598,3.12565849546955,56.3917960244434,4.73765540493081,12.6922806771089,18.6415677460139,79.19154316218304,6.5711075441,13.781532053,98.273133331,6.4121907061,78.409776705,45.775497888,9915,8900,834,Esmeraldas,Muisne,Alcaldía,Tairon Quintero,6-12,Partido Social Cristiano - Izquierda Democratica
ESMERALDAS,QUININDÉ,122570,0.283103532675206,8.32830219466427,2.57567104511708,60.6486089581464,4.71975197846129,8.42702129395447,15.0175409969813,76.39879252671943,7.2456047448,11.235395819,91.007588395,15.975908534,85.99768613,48.730774466,46622,44756,3316,Esmeraldas,Quinindé (Rosa Zárate),Alcaldía,Carlos Barcia Molina,6,Partido Social Cristiano
ESMERALDAS,RIOVERDE,26869,0.145148684357438,4.95738583497711,1.29517287580483,34.3481335367896,2.1735085042242,9.80684059697049,47.2738099668763,88.20573895567382,6.4617652159,14.160174509,97.670604897,5.9801205801,76.503177448,46.13003096,9324,8683,617,Esmeraldas,Río Verde,Alcaldía,Joffre Quintero Bolaños,6,Partido Social Cristiano
ESMERALDAS,SAN LORENZO,42486,0.254201383985313,2.56319728851857,5.27938615073201,19.1404227274867,0.597843995669162,8.56282069387563,63.6021277597326,45.24078519983053,7.2803593213,15.282006089,84.589626674,36.273892039,86.315900021,60.050409578,16269,15306,2102,Esmeraldas,San Lorenzo,Alcaldía,Gleen Arroyo,20,Democracia Si
GALÁPAGOS,ISABELA,2256,0.842198581560284,8.11170212765957,0.48758865248227,82.7570921985816,1.86170212765957,2.65957446808511,3.28014184397163,7.2695035460992905,11.020802377,0.89001907184,52.438457966,63.759398496,99.398496241,93.834586466,1127,1105,264,Galápagos,Isabela (Puerto Villamil),Alcaldía,Bolívar Tupiza Gil,35,Alianza PAIS
GALÁPAGOS,SAN CRISTÓBAL,7475,1.35117056856187,8.80267558528428,6.48829431438127,76.5083612040134,1.39130434782609,2.26086956521739,3.19732441471572,10.74247491638796,11.831673778999999,1.182338814,42.100694444,68.252472916,99.576071597,93.170042393,3804,3695,1226,Galápagos,San Cristóbal (Puerto Baquerizo Moreno),Alcaldía,Henry Cobos,21,Movimiento CREO
GALÁPAGOS,SANTA CRUZ,15393,1.98791658546092,10.4203209250958,8.17254596245046,72.3120899109985,2.14383161177158,2.00740596374976,2.95588904047294,22.211394789839538,11.217869416,1.4230734807,56.837056128,59.66155957,99.474045278,98.467871027,8044,7701,1193,Galápagos,Santa Cruz (Puerto Ayora),Alcaldía,Ángel Yánez Vinueza,103,Movimiento X mi Santa Cruz
GUAYAS,ALFREDO BAQUERIZO MORENO (JUJÁN),25179,0.142976289765281,4.21780054807578,0.305810397553517,50.490488105167,37.9760911871004,1.11203780928552,5.75479566305254,66.86524484689622,7.1748420102,10.042289594,89.624407536,18.578830496,89.03034789,35.499629904,9235,8789,453,Guayas,Alfedo Baquerizo Moreno (Jujan),Alcaldía,Angela Herrera Mendez,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,BALAO,20523,0.414169468401306,5.4183111630853205,0.574964673780636,77.7176826000097,6.31486624762462,1.5056278321882801,8.0543780149101,55.074794133411295,6.8915273556,8.6299653622,85.083144741,33.295150821,95.990836197,83.963344788,8417,8198,309,Guayas,Balao,Alcaldía,Jonnatan Molina,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,BALZAR,53937,0.181693457181527,5.47675992361459,0.161299293620335,55.8336577859354,30.5486029997961,0.949255613030017,6.84873092682203,46.615495856276766,6.4462803566,15.564068843,90.666220163,19.915985297,88.830545345,50.431325482,18338,16981,1100,Guayas,Balzar,Alcaldía,Octavio Zambrano Alcívar,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,COLIMES,23423,0.119540622465098,3.76126029970542,0,44.3026085471545,46.1640268112539,0.563548648764035,5.04205268326004,73.5687145113777,5.9839546191,16.624390244,92.76448174,19.253778338,82.226070529,34.996851385,7909,7495,359,Guayas,Colimes,Alcaldía,Norma Ordoñez Murillo,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,CORONEL MARCELINO MARIDUEÑA,12033,0.132967672234688,5.49322695919555,1.29643480428821,81.9745699326851,6.77304080445442,1.21333000914153,3.1164298180005,40.47203523643314,8.8719180275,5.5733049343,76.0241773,31.421367791,94.70532619,77.875827293,4473,4297,291,Guayas,Coronel Marcelino Maridueña,Alcaldía,Pedro Orellana,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,DAULE,120326,0.271761714010272,6.34692418928577,0.155411133088443,51.9347439456144,36.0753286903911,1.04133769925037,4.17449262835962,45.85958147033891,8.8139587363,9.7582454701,75.04264214,34.467638929,93.861405014,52.365519652,45309,42280,3279,Guayas,Daule,Alcaldía,Wilson Cañizares,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,DURÁN,235769,0.519576365001336,9.6849034436249,2.89054116529315,70.3340982062952,5.71491587104327,4.0166434094389,6.8393215393033,2.0910297791482337,10.265109489,3.3075506446,67.81786148,42.133290816,94.427614796,81.804846939,98695,90389,8388,Guayas,Durán (Eloy Alfaro),Alcaldía,Dalton Narváez,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,EL EMPALME,74451,0.248485581120468,4.74003035553586,0.13834602624545,61.3423594041719,26.1084471665928,0.961706357201381,6.46062510913218,52.0678029845133,6.8663678619,12.134560642,91.159639367,15.461333043,91.748869148,59.076788926,26053,24646,1387,Guayas,El Empalme (Velasco Ibarra),Alcaldía,Rodolfo Cantos,21-115,Movimiento CREO - RENACE
GUAYAS,EL TRIUNFO,44778,0.259055786323641,7.13966680066104,0.808432712492742,75.1529769083032,6.61038903032739,1.71959444370003,8.30988431819197,22.142570012059494,7.5487672226,8.842877917,81.731827266,31.810911676,93.566731829,73.591611871,17e3,16213,862,Guayas,El Triunfo,Alcaldía,José Martillo Pino,35,Alianza PAIS
GUAYAS,GENERAL ANTONIO ELIZALDE (BUCAY),10642,0.281901898139447,6.79383574516068,1.80417214809246,83.0201090020673,3.2136816387897,1.10881413268183,3.7774854350686002,42.87727870700996,8.3671328671,7.2706454845,68.65981325999999,46.873908488,95.494236815,73.174991268,4195,4014,350,Guayas,General Antonio Elizalde (Bucay),Alcaldía,Gregorio Rodríguez,20,Democracia Si
GUAYAS,GUAYAQUIL,2350915,0.618950493743925,11.3986256415055,1.36878619601304,70.7878421805978,4.9610045450388505,3.76674613926918,7.0980448038317,3.072165518532146,10.705554173,3.1012461255,47.966573455,75.692517664,96.867754633,92.730208134,1015141,930592,92555,Guayas,Guayaquil,Alcaldía,Cynthia Viteri,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,ISIDRO AYORA,10870,0.110395584176633,2.9162833486660498,0,55.4737810487581,32.4287028518859,0.93836246550138,8.04047838086477,45.10579576816927,6.3420610943,16.223250434,94.480280133,11.659344373,88.915174045,52.213585671,3672,3454,202,Guayas,Isidro Ayora,Alcaldía,Ignacio Cercado Choez,1-4-20,Centro Democrático - Ecuatoriano Unido - Democracia Si
GUAYAS,LOMAS DE SARGENTILLO,18413,0.233530657687503,4.42622060500733,0,60.8048661271927,28.354966599685,0.825503720197686,5.32232661706403,25.188725357084667,6.2759693137,14.914564687,88.449781659,24.392270933,90.380220237,83.191356742,6362,5888,340,Guayas,Lomas de Sargentillo,Alcaldía,Elvis Espinoza Espinoza,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,MILAGRO,166634,0.289256694312085,6.35224504002785,1.00819760673092,75.3741733379742,9.56767526435181,1.60711499453893,5.80133706206416,19.879496381290732,9.2970607476,4.7652478397,70.696079083,43.747765463,95.982302467,73.710672149,65526,61639,5905,Guayas,Milagro,Alcaldía,Francisco Asán,6-75-105,Partido Social Cristiano - Madera de Guerrero - Milagreños Renacen
GUAYAS,NARANJAL,69012,0.247782994261868,5.47151220077668,0.66075465136498,74.062481887208,10.8720222569988,1.71274560945922,6.97270039993045,58.72167159334608,7.2761636269,8.8469491003,75.917722454,40.884009329,93.122475681,68.621650833,27877,26958,1125,Guayas,Naranjal,Alcaldía,Luigi Rivera Gutiérrez,33,Juntos Podemos
GUAYAS,NARANJITO,37186,0.311945355779057,6.49169042112623,6.05604259667617,71.1961490883666,7.68837734631313,1.55972677889528,6.69606841284354,23.234550637336632,7.7428077666,8.115964802,68.828672748,53.186372745,96.24248497,78.276553106,14286,13697,736,Guayas,Naranjito,Alcaldía,Máximo Betancourth,4,Ecuatoriano Unido
GUAYAS,NOBOL,19600,0.183673469387755,4.80102040816327,0.168367346938776,50.4132653061224,38.0357142857143,1.09183673469388,5.30612244897959,57.877551020408156,7.3898473131,10.718130094,74.627018713,50.832012678,90.986529319,67.21473851,7096,6660,408,Guayas,Nobol (Narcisa de Jesús),Alcaldía,Marvin Salas Cercado,1-20-35,Centro Democrático - Democracia Si - Alianza PAIS
GUAYAS,PALESTINA,16065,0.143168378462496,3.73482726423903,0.124494242141301,33.9869281045752,57.4603174603175,0.771864301276066,3.77840024898848,47.21444133208839,6.4338252518,14.672351469,82.686417901,31.55971683,91.573418589,57.61589404,5714,5371,261,Guayas,Palestina,Alcaldía,Luis Castro Guadamud,21-23,Movimiento CREO - Movimiento SUMA
GUAYAS,PEDRO CARBO,43436,0.131227553181693,3.46256561377659,0.188783497559628,57.2060042361175,32.7930748687725,1.12118979648218,5.09715443410995,53.44875218712588,6.2339273817,16.505734305,94.178319258,11.952945048,85.307666996,53.537347812,15403,14417,733,Guayas,Pedro Carbo,Alcaldía,Xavier Gomez Martillo,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,PLAYAS,41935,1.73125074520091,6.56492190294503,1.85525217598665,74.1933945391678,4.80982472874687,3.42911648980565,7.41623941814713,17.946822463336115,8.6301758366,5.9025296556,68.678319829,55.814617434,90.350209364,89.227255424,15872,14755,1196,Guayas,Playas (General Villamil),Alcaldía,Dany Mite,21,Movimiento CREO
GUAYAS,SALITRE (URBINA JADO),57402,0,1.8065572628131399,0,15.849621964391499,79.5251036549249,0.592313856660047,2.04522490505557,81.11564057001497,6.3140029228,13.388412521,94.252412277,13.014827018,91.973640857,23.242174629,19436,18401,925,Guayas,Salitre,Alcaldía,Milton Moreno Pérez,3,Partido Sociedad Patriótica
GUAYAS,SAMBORONDÓN,67590,0.717561769492528,19.6286432904276,0.400946885633969,48.699511762095,25.7345761207279,0.785619174434088,4.03314099718893,36.91818316318982,11.314114736,5.841960044,51.867700811,58.758352847,96.184819236,71.991547204,28769,27473,1892,Guayas,Samborondón,Alcaldía,Juan José Yúnez,6-75,Partido Social Cristiano - Madera de Guerrero
GUAYAS,SAN JACINTO DE YAGUACHI,60958,0.241149644017192,4.2832770104006,0.229666327635421,60.8402506643919,28.1390465566456,1.34846943797369,4.91814035893566,70.78972407231208,7.4577595593,9.1637943953,81.392580837,34.477969953,91.882338089,51.420275218,22162,20985,1595,Guayas,Santa Lucía,Alcaldía,Edson Alvarado Roca,6-75,Partido Social Cristiano - Madera de Guerrero
